94	68	79	32	61
32	41	25	81	86
52	44	50	89	88
7	98	46	15	5
74	88	56	48	56
30	30	13	84	90
99	99	77	93	9
24	82	87	23	52
39	13	14	51	1
11	73	76	52	30
5	78	7	80	94
31	92	37	74	97
51	61	42	9	5
48	14	43	58	23
1	50	69	48	90
39	77	88	91	67
65	88	65	44	18
2	5	58	79	6
6	25	21	3	83
46	10	62	100	25
36	44	78	77	69
30	62	41	4	95
4	5	51	2	77
16	95	35	72	70
37	88	18	29	72
13	54	5	46	20
4	90	24	7	14
44	28	70	69	44
38	88	53	4	71
1	88	33	30	34
34	14	99	31	79
42	70	19	86	94
45	59	14	59	21
36	49	54	72	53
97	62	37	90	33
1	55	57	58	48
64	24	51	1	17
29	45	68	28	8
38	41	38	13	91
32	38	98	90	72
48	43	53	17	43
48	64	89	66	54
87	63	56	56	1
59	58	31	68	92
33	19	56	54	66
87	46	76	13	91
71	67	16	27	67
34	2	60	61	40
55	5	22	35	50
76	40	100	56	76
65	16	53	91	87
38	62	14	67	35
88	66	61	22	5
6	26	30	8	94
61	47	78	82	99
30	97	33	95	96
12	72	13	65	54
83	69	60	94	49
71	19	83	56	20
91	56	45	57	25
83	8	20	91	46
58	11	58	74	64
2	32	54	90	53
17	49	70	42	95
69	12	92	23	75
53	46	67	58	81
85	44	63	65	46
21	95	60	37	38
8	7	42	18	2
6	10	68	11	34
8	56	61	32	37
15	54	97	30	89
94	50	8	83	86
8	31	100	13	90
10	68	73	53	37
50	27	21	44	46
99	81	55	37	14
50	60	43	79	61
89	50	62	83	74
55	13	67	80	57
76	78	56	41	62
21	37	23	78	98
24	46	24	93	52
37	53	92	75	37
36	60	96	37	11
63	16	60	23	88
87	47	98	76	34
38	49	61	83	54
41	96	100	87	38
89	46	29	83	51
60	77	98	29	51
37	46	37	31	33
61	95	57	86	92
30	28	15	76	54
50	17	94	28	17
80	24	97	81	80
7	56	91	3	42
79	28	55	44	60
38	94	72	79	62
20	44	38	52	5
87	97	100	65	23
90	20	46	90	49
42	51	57	66	47
14	5	6	30	6
98	11	67	26	86
75	11	4	43	89
73	9	38	54	90
23	23	71	26	25
24	99	97	52	82
39	89	51	14	20
8	48	80	68	44
31	45	54	46	74
46	89	23	86	25
8	51	82	95	22
49	65	12	78	73
53	14	99	1	19
57	34	69	53	48
66	44	87	64	16
81	12	14	68	90
51	79	37	4	13
8	24	34	97	6
2	51	85	60	7
52	87	5	2	43
91	67	90	56	29
26	58	41	22	56
32	67	65	80	64
39	71	26	31	72
27	83	42	47	10
26	83	28	15	97
47	66	82	9	91
56	83	27	21	86
7	15	88	17	59
72	13	26	5	48
83	89	28	29	38
27	94	34	84	89
40	22	25	18	85
63	27	46	97	7
87	48	16	13	81
55	65	98	67	75
77	19	24	46	62
26	83	30	83	44
70	61	58	12	83
19	31	18	99	45
54	38	29	46	71
23	65	95	8	25
97	36	6	70	21
88	75	27	97	21
2	95	32	85	14
97	93	46	52	40
19	8	25	23	24
72	68	29	34	71
33	32	23	80	22
21	31	77	51	65
96	18	12	40	9
94	13	49	30	64
85	51	36	28	79
28	76	21	69	29
42	15	14	83	84
71	73	85	29	80
95	47	33	71	10
93	53	8	78	61
30	39	66	11	52
46	68	23	29	99
10	34	82	24	4
58	70	47	92	93
49	47	29	25	9
77	78	51	69	8
7	41	10	39	8
68	75	87	19	74
72	84	96	46	64
53	70	71	73	1
48	12	23	76	71
54	33	97	41	42
89	30	85	74	17
39	57	16	67	65
9	34	62	35	78
65	9	34	82	8
32	5	91	58	93
91	78	91	47	68
29	13	85	67	50
96	32	75	50	57
39	94	8	99	28
75	63	15	61	5
67	94	49	25	97
95	4	78	38	46
52	21	4	24	8
34	6	14	3	11
42	100	51	29	10
33	45	20	39	44
57	20	24	39	86
51	81	31	20	99
67	83	76	92	38
100	19	31	16	75
22	81	65	30	4
16	82	84	30	71
75	99	91	35	50
87	74	13	40	84
71	75	37	82	53
83	17	26	67	98
68	61	21	35	30
28	39	53	99	45
55	29	18	45	9
27	41	56	42	4
12	48	24	41	31
77	17	38	75	36
58	24	75	40	39
55	86	83	66	97
56	39	24	17	19
10	97	24	15	89
72	90	99	50	43
7	12	99	23	34
76	30	91	6	45
1	85	37	68	21
83	55	99	2	4
89	98	80	52	75
99	42	52	85	25
15	69	29	47	68
95	40	86	21	30
39	100	59	55	39
34	85	39	87	45
76	53	91	38	5
65	91	1	62	30
83	55	66	89	45
1	7	1	26	52
90	74	2	52	10
4	21	71	70	97
38	80	92	76	25
35	7	35	13	35
59	34	75	80	5
36	46	69	55	20
27	77	53	68	27
39	77	74	66	13
26	86	93	11	46
17	44	75	54	72
97	88	25	5	26
2	8	24	44	56
56	13	97	11	17
9	71	1	36	37
65	15	22	25	17
23	37	81	64	93
93	43	50	55	46
61	37	4	14	58
45	60	30	2	22
70	95	20	5	76
88	40	87	7	8
25	58	18	51	43
71	71	92	36	8
64	66	76	14	50
34	29	69	26	10
85	42	67	6	82
29	60	83	40	91
31	70	76	56	25
96	54	20	22	31
35	98	89	34	11
76	61	11	19	74
46	62	56	86	41
34	81	85	78	32
78	20	37	67	17
77	37	19	41	52
7	42	4	84	45
77	77	71	58	5
23	14	61	56	58
92	42	82	34	7
78	3	92	61	7
91	33	61	51	68
74	14	99	22	61
73	80	60	63	45
6	62	6	3	6
2	5	27	60	7
83	26	29	31	50
32	62	53	5	18
66	77	19	40	25
9	38	84	1	95
84	15	45	42	47
5	61	12	53	1
69	79	56	8	10
29	41	50	11	97
75	94	6	8	100
75	75	51	3	31
24	22	75	89	54
96	96	56	51	31
67	3	37	63	36
6	42	83	34	96
84	2	76	47	18
10	36	100	63	30
20	67	74	64	62
70	31	100	25	56
20	92	9	38	97
92	74	75	71	61
49	45	71	27	3
10	45	73	51	66
76	13	62	55	75
9	64	53	90	48
96	9	25	76	84
21	45	45	3	46
43	10	46	93	26
12	14	69	72	48
28	28	100	32	87
75	67	13	3	42
19	63	94	48	45
14	87	94	10	67
41	21	45	38	51
46	22	62	59	74
98	76	18	77	56
67	44	45	70	48
75	36	75	24	32
36	85	53	52	65
80	15	65	15	35
65	40	61	54	59
97	82	78	35	2
19	47	92	19	58
62	18	66	10	99
57	43	93	23	63
10	69	79	35	10
24	23	46	33	71
12	3	10	47	50
17	53	41	67	76
81	18	86	47	20
5	73	28	59	30
80	29	44	16	39
53	8	23	88	95
9	70	60	84	13
67	53	72	4	100
58	79	37	13	78
54	15	76	89	99
39	40	20	94	5
12	56	45	58	55
9	46	100	47	3
78	28	80	29	84
82	98	98	81	92
69	54	16	57	48
17	73	72	22	83
23	100	16	50	58
13	54	100	76	84
60	71	78	94	97
56	12	9	84	100
87	33	62	42	32
93	26	84	26	60
22	30	64	14	78
71	50	64	8	50
75	69	91	84	49
10	59	99	27	77
5	81	57	54	15
97	34	53	76	6
96	16	86	35	12
69	71	59	76	57
74	70	66	70	13
21	90	70	99	46
57	90	63	51	67
4	98	61	65	56
49	3	17	26	92
25	10	68	12	17
70	48	17	74	95
53	68	14	58	87
34	58	18	85	59
91	67	92	34	44
50	10	15	96	32
9	32	38	14	12
93	78	71	94	83
99	3	13	31	87
84	18	58	23	67
41	72	80	12	78
91	15	78	65	97
40	3	25	58	28
5	84	53	54	8
70	47	10	20	22
41	77	40	11	73
85	15	68	68	77
58	24	5	68	68
40	33	33	29	40
69	5	57	26	81
86	13	66	52	24
14	37	66	50	20
28	37	89	83	7
31	24	6	2	21
80	16	74	88	88
67	37	93	72	40
61	78	16	89	37
72	62	16	1	97
99	53	20	57	15
99	68	58	51	49
43	44	46	41	38
58	83	15	6	40
64	40	54	14	77
96	13	23	45	38
63	35	50	38	18
72	39	53	19	82
37	66	53	12	38
92	10	35	76	34
33	11	94	36	94
56	25	37	54	96
23	44	47	53	78
70	69	11	24	82
33	7	70	70	86
76	72	2	90	79
48	54	73	21	36
52	53	34	72	93
47	36	96	73	74
49	70	46	60	12
94	74	89	82	22
97	7	75	71	43
72	33	15	78	20
23	15	24	54	2
42	78	30	33	51
35	13	83	100	89
33	54	84	89	21
91	93	2	79	7
20	42	88	97	11
4	52	61	15	94
37	22	11	95	66
20	81	65	74	62
56	92	14	8	35
60	36	34	54	55
48	88	95	25	32
28	71	3	10	77
95	79	20	22	66
8	1	24	41	32
92	95	37	9	50
29	46	72	86	58
53	34	14	42	52
20	90	90	48	35
67	6	5	93	89
67	47	42	59	41
50	84	52	38	70
13	40	46	3	5
14	24	70	38	21
34	25	94	34	73
51	65	58	78	39
69	93	79	30	23
2	13	65	38	66
42	32	96	94	28
11	6	31	14	77
15	20	88	46	60
78	47	36	64	26
60	89	74	17	81
38	87	8	79	59
74	85	29	22	8
16	80	57	26	16
52	4	85	93	23
34	26	11	77	16
93	39	77	75	68
32	58	92	84	55
57	31	66	90	66
68	64	53	26	24
92	53	24	47	94
10	34	41	55	97
70	88	32	20	14
89	65	77	21	66
1	84	62	49	59
48	74	77	60	31
49	10	78	16	43
64	81	35	2	69
92	98	22	72	79
77	55	64	24	66
12	89	31	46	12
91	26	22	1	48
77	34	76	9	27
42	90	61	100	16
96	98	29	46	26
62	38	71	73	58
39	47	62	24	37
41	15	99	99	45
68	50	55	40	81
24	16	23	80	41
49	46	73	13	94
100	64	46	27	82
94	75	3	82	67
43	71	46	37	54
77	40	37	80	83
39	42	87	22	88
99	65	79	67	62
22	63	78	97	80
32	42	17	37	69
13	28	59	89	96
41	96	27	34	66
23	17	23	44	73
20	55	36	14	4
93	90	76	81	37
32	21	78	52	6
21	22	87	20	91
13	48	59	47	72
60	27	50	1	22
70	1	40	84	43
83	13	32	75	24
70	23	84	57	6
68	69	60	54	75
91	58	18	94	51
69	80	21	5	50
67	39	57	96	47
22	58	16	85	27
14	61	5	36	100
68	26	38	51	87
17	37	91	78	98
94	31	29	64	30
57	11	71	61	78
56	92	65	27	100
71	32	66	95	85
13	89	63	36	20
47	52	35	93	51
63	38	2	63	66
18	85	88	9	22
33	47	53	97	52
54	99	87	52	62
1	18	52	31	82
74	92	86	39	12
59	64	80	50	92
98	17	43	3	37
23	34	22	2	26
75	80	75	58	20
48	62	60	64	7
30	1	5	67	91
79	52	9	12	31
15	76	73	23	76
83	50	31	21	26
68	46	48	18	46
7	73	34	92	50
76	41	34	72	82
7	95	19	33	55
13	65	80	51	35
46	13	27	37	93
2	26	3	17	59
2	84	91	78	52
33	66	10	90	93
64	33	2	1	72
22	68	37	84	71
42	3	59	66	37
60	85	68	65	35
98	52	89	53	3
48	35	97	57	16
45	71	7	82	55
20	69	63	82	4
12	75	51	92	46
31	61	51	30	91
96	59	7	79	20
40	99	34	39	73
29	100	4	87	42
83	47	88	16	58
82	18	8	80	53
24	78	48	73	81
23	17	63	99	90
34	10	32	70	8
36	70	10	42	32
18	95	60	30	24
40	31	66	40	18
34	80	41	94	2
60	58	93	92	67
73	44	66	46	4
79	47	9	24	14
100	71	34	16	13
73	53	48	22	49
71	49	52	54	5
56	65	100	3	31
53	60	91	69	79
16	43	78	8	67
18	80	76	5	94
36	80	41	98	10
87	78	55	41	57
43	33	97	32	46
50	71	53	54	14
41	79	100	12	35
14	9	88	86	56
35	15	48	17	74
8	65	76	85	96
33	98	20	11	16
6	72	11	5	1
52	18	10	41	68
32	44	78	82	11
6	12	77	89	29
1	65	14	87	81
2	2	96	47	69
55	85	78	50	9
49	65	91	51	82
97	74	86	14	72
97	53	79	60	71
91	1	33	3	98
98	22	84	13	98
3	37	24	79	47
16	25	88	47	91
60	62	47	5	65
79	25	75	59	9
52	60	88	34	48
66	61	90	78	40
41	33	8	87	7
23	2	66	60	96
73	41	89	9	70
99	43	7	56	28
81	41	36	33	35
39	42	58	46	85
67	99	50	75	13
98	72	17	56	71
26	35	100	20	100
17	22	13	85	59
53	97	8	86	50
35	47	67	52	78
53	51	54	54	9
11	100	62	38	59
36	16	84	14	64
77	9	89	38	39
65	57	34	76	72
55	38	51	41	41
